class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Straight,0.5151291489601135,0.43331435322761536,-0.7814044952392578,0.9998903274536133,0.535375714302063,0.367244690656662,-0.7413468956947327,0.9997413158416748,0.5505412817001343,0.3696709871292114,-0.740979790687561,0.9997050166130066,0.563888669013977,0.37191832065582275,-0.7413886189460754,0.9997318387031555,0.49313706159591675,0.3637624979019165,-0.7442595362663269,0.9997525811195374,0.4786158502101898,0.36166712641716003,-0.7446292638778687,0.9997459650039673,0.46323856711387634,0.36045607924461365,-0.7453993558883667,0.9997699856758118,0.5791122317314148,0.40865275263786316,-0.45065003633499146,0.9996863603591919,0.4402998983860016,0.40163302421569824,-0.46914419531822205,0.9996862411499023,0.5400282144546509,0.5111127495765686,-0.6690038442611694,0.9998276829719543,0.48559436202049255,0.5108785629272461,-0.6727157831192017,0.999830424785614,0.6702128648757935,0.8016328811645508,-0.293046772480011,0.9993055462837219,0.3277226984500885,0.7695257663726807,-0.3469467759132385,0.9993869066238403,0.7925416231155396,1.034921407699585,-0.2336578071117401,0.5084707140922546,0.22448928654193878,1.0386643409729004,-0.2876768708229065,0.36664581298828125,0.9181990623474121,1.5461773872375488,-0.3260250687599182,0.1723371148109436,0.15068818628787994,1.5534510612487793,-0.42786702513694763,0.0950288251042366,0.9683205485343933,1.647713541984558,-0.3428657650947571,0.1566104292869568,0.10135823488235474,1.7102508544921875,-0.4935598373413086,0.11049575358629227,0.9393078684806824,1.6585885286331177,-0.42410343885421753,0.22956542670726776,0.13551895320415497,1.7250148057937622,-0.5687178373336792,0.16499796509742737,0.9128158688545227,1.631736397743225,-0.36250782012939453,0.2514512538909912,0.1606208086013794,1.6915721893310547,-0.4752170145511627,0.1717921495437622,0.6042104959487915,1.6501160860061646,-0.03703317791223526,0.00037950865225866437,0.3630749583244324,1.649879813194275,0.039896734058856964,0.00040074417483992875,0.5983651876449585,2.366553783416748,-0.04274306446313858,0.0009901622543111444,0.35715562105178833,2.365471124649048,-0.033154360949993134,0.000783008465077728,0.6103015542030334,3.0264368057250977,0.4612368643283844,0.00017176521942019463,0.3720851242542267,3.026441812515259,0.1408292055130005,0.00016768249042797834,0.6179267764091492,3.1208698749542236,0.5054012537002563,0.00013782561291009188,0.3690584897994995,3.123286724090576,0.14806298911571503,0.00023082351253833622,0.5929919481277466,3.22548770904541,0.24075233936309814,0.0002462386037223041,0.41103529930114746,3.217722177505493,-0.24467089772224426,0.0003703096881508827
Straight,0.5115807056427002,0.43266990780830383,-0.7861924767494202,0.9998871088027954,0.5335671901702881,0.3662288784980774,-0.7514908909797668,0.999735951423645,0.5486963987350464,0.368546724319458,-0.7511177062988281,0.9996998906135559,0.5627588033676147,0.3704722225666046,-0.7515590786933899,0.9997249841690063,0.4912070631980896,0.3634595274925232,-0.7506895065307617,0.999744713306427,0.47645941376686096,0.36161676049232483,-0.7511367201805115,0.9997380971908569,0.4614099860191345,0.36045974493026733,-0.7518877983093262,0.9997629523277283,0.5794981718063354,0.40802332758903503,-0.4756750166416168,0.9996792674064636,0.4403309226036072,0.40197503566741943,-0.4739755690097809,0.9996762275695801,0.5382809638977051,0.5101374983787537,-0.6779457330703735,0.9998222589492798,0.48428407311439514,0.5104783177375793,-0.676984429359436,0.9998247623443604,0.6744698286056519,0.801453709602356,-0.31664344668388367,0.9992698431015015,0.3327121138572693,0.7689470052719116,-0.34009355306625366,0.9993695616722107,0.7913035750389099,1.0406659841537476,-0.24004995822906494,0.4986855387687683,0.21921725571155548,1.0330889225006104,-0.2540622055530548,0.3689102232456207,0.8788887858390808,1.5599875450134277,-0.3036651909351349,0.16578556597232819,0.1230102926492691,1.5185348987579346,-0.3654648959636688,0.09271814674139023,0.9215672612190247,1.664698600769043,-0.3161141276359558,0.1505795121192932,0.06641462445259094,1.6659188270568848,-0.4242362976074219,0.10745787620544434,0.8892046213150024,1.6737974882125854,-0.39589112997055054,0.22137612104415894,0.1011076346039772,1.6841423511505127,-0.48971134424209595,0.16113074123859406,0.8659499287605286,1.6435726881027222,-0.33836668729782104,0.2425423562526703,0.12690261006355286,1.6524770259857178,-0.41030389070510864,0.16758787631988525,0.605347752571106,1.6536290645599365,-0.04553727060556412,0.0003694497572723776,0.3628060221672058,1.6499896049499512,0.048298098146915436,0.0003927395446226001,0.5979400277137756,2.368379831314087,-0.035936109721660614,0.0009824071312323213,0.3540576994419098,2.3658876419067383,0.005997386761009693,0.0007780740270391107,0.6094812750816345,3.0262060165405273,0.5184081196784973,0.0001686912146396935,0.3707888722419739,3.0231237411499023,0.2319515496492386,0.00016627900185994804,0.6178256273269653,3.120712995529175,0.5695570707321167,0.0001353858388029039,0.3687869906425476,3.117973804473877,0.2460416555404663,0.00022958195768296719,0.583063542842865,3.225566864013672,0.3066011071205139,0.00024132498947437853,0.4032348692417145,3.2177560329437256,-0.13971278071403503,0.0003664886753540486
Straight,0.5056992769241333,0.43197551369667053,-0.7330619096755981,0.9998926520347595,0.5297268629074097,0.36570602655410767,-0.7041599750518799,0.9997481107711792,0.5441771745681763,0.36772656440734863,-0.7037009000778198,0.9997159242630005,0.5598978400230408,0.3694649934768677,-0.7042011618614197,0.9997379183769226,0.4873068332672119,0.3634118437767029,-0.691569983959198,0.9997539520263672,0.472179651260376,0.36162614822387695,-0.6921010613441467,0.999748945236206,0.458503782749176,0.36055105924606323,-0.6927244067192078,0.99977046251297,0.5793196558952332,0.40703052282333374,-0.471580445766449,0.9996960759162903,0.4401216506958008,0.40218815207481384,-0.40171918272972107,0.9996868371963501,0.5352318286895752,0.5084118843078613,-0.6365192532539368,0.9998296499252319,0.4813981056213379,0.5093482732772827,-0.6198796033859253,0.9998301267623901,0.6777660846710205,0.8002915978431702,-0.29905685782432556,0.9992971420288086,0.3388023376464844,0.7684940695762634,-0.26159927248954773,0.9993828535079956,0.788416862487793,1.0522197484970093,-0.24092860519886017,0.4919583201408386,0.2182917594909668,1.0246251821517944,-0.16649655997753143,0.36830049753189087,0.8778256177902222,1.5914980173110962,-0.30871352553367615,0.16421131789684296,0.11393153667449951,1.4985271692276,-0.31561392545700073,0.09241407364606857,0.9251147508621216,1.6991863250732422,-0.322065144777298,0.14943961799144745,0.05063581466674805,1.6408944129943848,-0.37884610891342163,0.10692635923624039,0.8921205401420593,1.7147096395492554,-0.402986615896225,0.22057229280471802,0.08717449754476547,1.662362813949585,-0.44434937834739685,0.1611783355474472,0.8670642971992493,1.682144284248352,-0.34377697110176086,0.24111007153987885,0.1137356162071228,1.63174569606781,-0.3633841872215271,0.1673847734928131,0.6070653796195984,1.6541868448257446,-0.061389047652482986,0.00036082830047234893,0.36294445395469666,1.64997136592865,0.06441542506217957,0.00038544865674339235,0.5984585285186768,2.3707830905914307,-0.04234054312109947,0.0009475662955082953,0.35400500893592834,2.366840362548828,0.04948604479432106,0.0007530556176789105,0.6101772785186768,3.026419162750244,0.5182834267616272,0.00016275537200272083,0.37071970105171204,3.022961378097534,0.2922937273979187,0.0001603582059033215,0.6192623376846313,3.121474266052246,0.5679448246955872,0.00012985810462851077,0.3697054088115692,3.1180379390716553,0.30794140696525574,0.00022039988834876567,0.5808104872703552,3.227576971054077,0.2985476851463318,0.00023474358022212982,0.4001469612121582,3.218123435974121,-0.081085205078125,0.00035668231430463493
Straight,0.5033483505249023,0.430878221988678,-0.7712191939353943,0.9998959898948669,0.5285102725028992,0.3644964396953583,-0.740409255027771,0.9997552037239075,0.5426357984542847,0.3663272559642792,-0.7399827837944031,0.9997265338897705,0.5589531660079956,0.36787834763526917,-0.7404123544692993,0.9997450709342957,0.4860738217830658,0.3627205193042755,-0.7273356914520264,0.9997584819793701,0.470750629901886,0.3611341714859009,-0.7278664112091064,0.9997549653053284,0.4575827121734619,0.36016845703125,-0.7284730672836304,0.9997727870941162,0.5793297290802002,0.40494197607040405,-0.47913461923599243,0.9997076392173767,0.44011837244033813,0.401766836643219,-0.4134933054447174,0.9996924996376038,0.53380286693573,0.506612241268158,-0.6690915822982788,0.9998335242271423,0.47997498512268066,0.5080523490905762,-0.6514632105827332,0.9998317956924438,0.6825495958328247,0.8001381158828735,-0.3265959620475769,0.9993141889572144,0.34244513511657715,0.7687819600105286,-0.27328798174858093,0.9993787407875061,0.7899947762489319,1.0570876598358154,-0.290780246257782,0.4959666132926941,0.21686649322509766,1.0207237005233765,-0.2033328264951706,0.3708175718784332,0.885219395160675,1.58419668674469,-0.3724737763404846,0.16555601358413696,0.10911973565816879,1.4877773523330688,-0.4118995666503906,0.09296116232872009,0.9341562390327454,1.689882755279541,-0.3877948224544525,0.14987778663635254,0.046724848449230194,1.6305879354476929,-0.4785624146461487,0.1066281870007515,0.9033060073852539,1.7022452354431152,-0.4711189866065979,0.22163361310958862,0.0818932056427002,1.6493308544158936,-0.546103835105896,0.16117997467517853,0.877461314201355,1.671790599822998,-0.40836086869239807,0.2423659712076187,0.10864327847957611,1.6192539930343628,-0.4611862301826477,0.1679258495569229,0.6091806888580322,1.6571670770645142,-0.06372329592704773,0.0003667824494186789,0.36303743720054626,1.6510183811187744,0.0667402446269989,0.00039445556467399,0.5986359715461731,2.376018762588501,-0.04207725450396538,0.0009397133253514767,0.3529321551322937,2.371084213256836,0.04723620042204857,0.0007556633790954947,0.6100999116897583,3.029200315475464,0.5181186199188232,0.00016057604807429016,0.3697778880596161,3.025331735610962,0.28227323293685913,0.00016004248755052686,0.6191152930259705,3.124788999557495,0.5673972368240356,0.00012730697926599532,0.36950889229774475,3.120701313018799,0.2962048649787903,0.00021838204702362418,0.579289972782135,3.2336626052856445,0.2891386151313782,0.00023207091726362705,0.39521199464797974,3.22461199760437,-0.09695360064506531,0.0003560877521522343
Straight,0.5015168786048889,0.431400328874588,-0.8126769065856934,0.999894380569458,0.5273969769477844,0.36489930748939514,-0.7867253422737122,0.9997512102127075,0.5415807962417603,0.36656031012535095,-0.7863882184028625,0.9997265338897705,0.5582321286201477,0.3680857717990875,-0.7867780327796936,0.9997403025627136,0.4841373860836029,0.36336827278137207,-0.7711963057518005,0.9997503757476807,0.46850356459617615,0.3620675802230835,-0.7717208862304688,0.999749481678009,0.4558834135532379,0.36159050464630127,-0.7723878622055054,0.9997631907463074,0.5793747305870056,0.40518349409103394,-0.5282102823257446,0.999706506729126,0.43967992067337036,0.4036141335964203,-0.4532374441623688,0.9996809959411621,0.5327438116073608,0.507347047328949,-0.7096930146217346,0.9998286366462708,0.47804832458496094,0.5089737772941589,-0.6886072158813477,0.999823808670044,0.6867424249649048,0.7992695569992065,-0.3778836131095886,0.9993064403533936,0.34618356823921204,0.7687227129936218,-0.2795061469078064,0.9993728399276733,0.7853051424026489,1.0628937482833862,-0.337126225233078,0.48842892050743103,0.21693511307239532,1.0175127983093262,-0.19770678877830505,0.3757947087287903,0.8566856384277344,1.6133836507797241,-0.4098057746887207,0.16043074429035187,0.11175008863210678,1.4599674940109253,-0.40005844831466675,0.0934080258011818,0.8992835283279419,1.7288514375686646,-0.42809009552001953,0.1451723426580429,0.05715678259730339,1.6203476190567017,-0.4604673981666565,0.10605219006538391,0.8661895990371704,1.7421703338623047,-0.504952073097229,0.21514923870563507,0.09190558642148972,1.637439489364624,-0.5254274606704712,0.16052906215190887,0.8427085876464844,1.7050126791000366,-0.44210416078567505,0.2351786494255066,0.11801941692829132,1.6070224046707153,-0.4480617046356201,0.16705794632434845,0.6042160391807556,1.6574314832687378,-0.07966916263103485,0.00036584094050340354,0.37776127457618713,1.6478151082992554,0.08245376497507095,0.0003999944601673633,0.6031092405319214,2.3752944469451904,-0.08181728422641754,0.0009392218198627234,0.35730403661727905,2.369793176651001,0.08133108913898468,0.0007671192870475352,0.6148334741592407,3.0264980792999268,0.45857635140419006,0.00015883028390817344,0.3757734000682831,3.02127742767334,0.3428739905357361,0.0001606435253052041,0.6243513822555542,3.1212971210479736,0.5060440897941589,0.00012577598681673408,0.37729892134666443,3.1169135570526123,0.3602287173271179,0.00022362427262123674,0.5804538726806641,3.2332570552825928,0.22277092933654785,0.00022701724083162844,0.39697131514549255,3.2212939262390137,-0.023863617330789566,0.00035249724169261754
Straight,0.5012706518173218,0.4315054714679718,-0.7830896377563477,0.999897837638855,0.5271285772323608,0.36510169506073,-0.7610455751419067,0.9997603297233582,0.5413181185722351,0.36662524938583374,-0.7607505321502686,0.9997374415397644,0.5580458641052246,0.3681081533432007,-0.7611745595932007,0.9997501969337463,0.48351263999938965,0.36372706294059753,-0.7412770986557007,0.9997574687004089,0.46770039200782776,0.3625890016555786,-0.7418321371078491,0.999756395816803,0.4553070664405823,0.36238518357276917,-0.7424556612968445,0.9997687935829163,0.5793758034706116,0.4051681160926819,-0.5075081586837769,0.9997177124023438,0.43924635648727417,0.4044860899448395,-0.4352158010005951,0.9996888637542725,0.532598614692688,0.5073721408843994,-0.6883317232131958,0.9998344779014587,0.47737112641334534,0.5091131925582886,-0.6623312830924988,0.9998282194137573,0.6896888613700867,0.799282431602478,-0.35676074028015137,0.9993204474449158,0.34781205654144287,0.7706582546234131,-0.27513906359672546,0.9993776082992554,0.7848965525627136,1.0678932666778564,-0.32442277669906616,0.47878298163414,0.21685370802879333,1.0164631605148315,-0.15813280642032623,0.37648263573646545,0.8645995855331421,1.5997717380523682,-0.31529223918914795,0.15769977867603302,0.11217614263296127,1.4740082025527954,-0.2757141590118408,0.09132640808820724,0.9066513180732727,1.7213103771209717,-0.31692278385162354,0.14278243482112885,0.060182832181453705,1.6293045282363892,-0.3324875235557556,0.10335831344127655,0.874592125415802,1.7341814041137695,-0.39647385478019714,0.21192976832389832,0.09528440237045288,1.6469722986221313,-0.3954738676548004,0.15681976079940796,0.8509790301322937,1.6990991830825806,-0.34603673219680786,0.23145432770252228,0.120986208319664,1.6151155233383179,-0.32083559036254883,0.16330410540103912,0.6179136037826538,1.6627188920974731,-0.07519056648015976,0.00036715276655741036,0.37838584184646606,1.655381441116333,0.07804088294506073,0.0004028718685731292,0.6126905083656311,2.379729986190796,-0.0717591866850853,0.0009230003925040364,0.36323562264442444,2.37666654586792,0.07559656351804733,0.0007525914697907865,0.6259599924087524,3.02868390083313,0.46781405806541443,0.00015519790758844465,0.38301628828048706,3.0229249000549316,0.34451431035995483,0.00015717901987954974,0.6367284655570984,3.124354362487793,0.5153953433036804,0.0001226727181347087,0.3856423497200012,3.118128776550293,0.36268705129623413,0.00022017043374944478,0.5878302454948425,3.2361559867858887,0.23861296474933624,0.0002219493908341974,0.405036985874176,3.226161479949951,-0.026097487658262253,0.0003464926849119365
Straight,0.5001664161682129,0.4314984083175659,-0.7046170830726624,0.9999014139175415,0.5263319611549377,0.3651486337184906,-0.6758002042770386,0.9997691512107849,0.5407838821411133,0.3666316866874695,-0.6754842400550842,0.9997484087944031,0.5576551556587219,0.36811500787734985,-0.6759424805641174,0.9997597932815552,0.4821164011955261,0.36376529932022095,-0.6627460718154907,0.999764621257782,0.4664638638496399,0.3626349866390228,-0.6632590293884277,0.9997640252113342,0.45433229207992554,0.3625205159187317,-0.6638756990432739,0.9997744560241699,0.5794691443443298,0.40516993403434753,-0.4347762167453766,0.9997304081916809,0.438899427652359,0.40462595224380493,-0.37572798132896423,0.999696671962738,0.5321170091629028,0.5073579549789429,-0.6117793321609497,0.9998407363891602,0.47584787011146545,0.5091104507446289,-0.5937238931655884,0.9998325705528259,0.6916353702545166,0.799526572227478,-0.3249862790107727,0.9993418455123901,0.34834977984428406,0.7750027179718018,-0.23062317073345184,0.9993786215782166,0.7850133180618286,1.074790358543396,-0.3153976798057556,0.47343239188194275,0.217112734913826,1.0166850090026855,-0.1162511333823204,0.37175071239471436,0.8708946108818054,1.6001120805740356,-0.2762066721916199,0.15720228850841522,0.11386463791131973,1.4990367889404297,-0.24461635947227478,0.08943919837474823,0.9150600433349609,1.7141832113265991,-0.28121793270111084,0.14255833625793457,0.061154358088970184,1.634560465812683,-0.30169713497161865,0.10134711861610413,0.8829976916313171,1.7256193161010742,-0.3555198609828949,0.2119014412164688,0.09612633287906647,1.6517740488052368,-0.3669970631599426,0.15407511591911316,0.858923614025116,1.692332148551941,-0.3055315613746643,0.23146429657936096,0.12220245599746704,1.6189414262771606,-0.2913382053375244,0.16069762408733368,0.6219862699508667,1.665947437286377,-0.07688481360673904,0.00035965771530754864,0.37788617610931396,1.660911202430725,0.07983524352312088,0.00039387031574733555,0.6153584122657776,2.3835690021514893,-0.07534807175397873,0.0008893177728168666,0.36450716853141785,2.382099151611328,0.07322988659143448,0.0007267944747582078,0.6286945343017578,3.0322964191436768,0.4651162624359131,0.00014902165275998414,0.3829497694969177,3.0255987644195557,0.32422006130218506,0.0001516724587418139,0.639894425868988,3.1282010078430176,0.5135267376899719,0.00011741408525267616,0.3853626549243927,3.120863914489746,0.34079331159591675,0.00021300226217135787,0.5896607041358948,3.240356683731079,0.24050624668598175,0.00021326454589143395,0.404918909072876,3.229300022125244,-0.043372973799705505,0.0003354242362547666
Straight,0.4997217655181885,0.4317839741706848,-0.7136148810386658,0.9999033212661743,0.5258745551109314,0.36549004912376404,-0.683457612991333,0.9997732043266296,0.5404824018478394,0.36676836013793945,-0.6831005215644836,0.9997543096542358,0.5574098825454712,0.36819198727607727,-0.6835737228393555,0.9997646808624268,0.48128968477249146,0.36427751183509827,-0.6735022068023682,0.999767541885376,0.46569424867630005,0.36331966519355774,-0.6740108728408813,0.9997673630714417,0.4536014199256897,0.3634687066078186,-0.6746355295181274,0.9997764229774475,0.579503059387207,0.40514814853668213,-0.43497759103775024,0.9997367858886719,0.4382842183113098,0.4055095613002777,-0.3887920081615448,0.9997002482414246,0.5319917798042297,0.5076590776443481,-0.6171149015426636,0.9998444318771362,0.47503796219825745,0.5095880031585693,-0.6030409336090088,0.9998353719711304,0.6940968632698059,0.7998809218406677,-0.31924039125442505,0.9993503093719482,0.3483031392097473,0.7755966186523438,-0.2424522340297699,0.9993833303451538,0.7849648594856262,1.0765608549118042,-0.31234341859817505,0.46475735306739807,0.21619144082069397,1.0200037956237793,-0.1122351735830307,0.37228554487228394,0.8640977144241333,1.6148264408111572,-0.2653576731681824,0.15555644035339355,0.11461186408996582,1.500077486038208,-0.2141343355178833,0.08811945468187332,0.9058640599250793,1.7294681072235107,-0.2724938988685608,0.1412297487258911,0.06303875148296356,1.6376755237579346,-0.2703925371170044,0.09948059916496277,0.8712058067321777,1.7426257133483887,-0.3464953303337097,0.21013179421424866,0.09656059741973877,1.6557347774505615,-0.3318016529083252,0.15156078338623047,0.8485003709793091,1.7069581747055054,-0.29471638798713684,0.2293836772441864,0.12320923805236816,1.6218935251235962,-0.25758904218673706,0.1580609232187271,0.6243081092834473,1.6698139905929565,-0.07599996775388718,0.00035191403003409505,0.3773888051509857,1.6655395030975342,0.07896678149700165,0.0003850958892144263,0.6157912015914917,2.389679431915283,-0.07375375181436539,0.0008633440593257546,0.36438292264938354,2.3886213302612305,0.09379761666059494,0.0007021267665550113,0.6283450722694397,3.0362634658813477,0.46935468912124634,0.00014439884398598224,0.38234713673591614,3.028826951980591,0.37941285967826843,0.00014606361219193786,0.639492392539978,3.133479118347168,0.5177738666534424,0.0001130971431848593,0.3845216929912567,3.1245744228363037,0.4000486731529236,0.00020580392447300255,0.589539110660553,3.246389150619507,0.24395403265953064,0.00020789256086573005,0.40487319231033325,3.236239194869995,0.013230063021183014,0.00032693668617866933
Straight,0.4997318387031555,0.43200793862342834,-0.7265118360519409,0.9999045133590698,0.5258502960205078,0.36582475900650024,-0.6990190744400024,0.9997769594192505,0.5404922366142273,0.3669540286064148,-0.6987088322639465,0.9997592568397522,0.5574051737785339,0.3683071434497833,-0.6991731524467468,0.9997689723968506,0.48116740584373474,0.3648007810115814,-0.688147246837616,0.9997699856758118,0.46559661626815796,0.36395344138145447,-0.6886624097824097,0.9997697472572327,0.45349645614624023,0.36432647705078125,-0.6893076300621033,0.9997780323028564,0.5796900987625122,0.405133992433548,-0.452053964138031,0.9997419714927673,0.4382375180721283,0.4061136543750763,-0.4063777029514313,0.9997014999389648,0.531999409198761,0.5079138875007629,-0.6311061382293701,0.9998466968536377,0.47488492727279663,0.5097832083702087,-0.6158453226089478,0.9998361468315125,0.6949741244316101,0.8001878261566162,-0.32083660364151,0.9993544220924377,0.34834927320480347,0.7767384052276611,-0.2474561482667923,0.9993796348571777,0.7846601009368896,1.076767086982727,-0.27799972891807556,0.4584989547729492,0.21709732711315155,1.02084481716156,-0.13032646477222443,0.37026265263557434,0.8521369695663452,1.6151485443115234,-0.26763916015625,0.15285104513168335,0.11590143293142319,1.5258371829986572,-0.23287196457386017,0.08615294843912125,0.8993746042251587,1.7376264333724976,-0.2766875624656677,0.13900412619113922,0.06481421738862991,1.642958402633667,-0.2888435423374176,0.09725206345319748,0.8652859926223755,1.7505524158477783,-0.3523259162902832,0.20712563395500183,0.09876267611980438,1.6622446775436401,-0.35330015420913696,0.14847593009471893,0.8430086374282837,1.714438557624817,-0.2984057068824768,0.22602061927318573,0.12505334615707397,1.6282987594604492,-0.2774551510810852,0.15478190779685974,0.6262376308441162,1.6712907552719116,-0.0747927725315094,0.000347449560649693,0.3775850832462311,1.667824625968933,0.07774294912815094,0.0003807578468695283,0.6160655617713928,2.3900434970855713,-0.07084812223911285,0.0008526539313606918,0.3646475672721863,2.3889832496643066,0.08627261966466904,0.000690980174113065,0.6282367706298828,3.036299705505371,0.4706670343875885,0.00014159301645122468,0.3822900652885437,3.028930425643921,0.36007797718048096,0.00014333116996567696,0.639289140701294,3.1334571838378906,0.5183397531509399,0.00011071312474086881,0.38454774022102356,3.1246731281280518,0.37885963916778564,0.00020327728998381644,0.5895276665687561,3.2462289333343506,0.24634131789207458,0.00020361790666356683,0.4048055112361908,3.236067771911621,-0.006806100718677044,0.000320925289997831
Straight,0.49980443716049194,0.433171808719635,-0.6970909833908081,0.9999083876609802,0.5258269906044006,0.36696693301200867,-0.6682993173599243,0.9997851252555847,0.540503740310669,0.36776840686798096,-0.6677886247634888,0.9997687935829163,0.5574028491973877,0.36894333362579346,-0.6684361696243286,0.9997778534889221,0.4809769093990326,0.3663865029811859,-0.6560238599777222,0.9997779726982117,0.46537256240844727,0.36609235405921936,-0.6566312909126282,0.9997776746749878,0.4532414972782135,0.3668934404850006,-0.6570688486099243,0.9997844696044922,0.5797690749168396,0.4054022431373596,-0.424104779958725,0.9997516870498657,0.43796172738075256,0.4083332121372223,-0.36800000071525574,0.9997084140777588,0.5320419073104858,0.508967936038971,-0.6022399663925171,0.9998530149459839,0.47485455870628357,0.5116602778434753,-0.5852128267288208,0.9998412728309631,0.695818305015564,0.8010812401771545,-0.29491323232650757,0.9993705749511719,0.34915298223495483,0.7775518894195557,-0.21441321074962616,0.999382495880127,0.7863723635673523,1.077272653579712,-0.2534719407558441,0.44990214705467224,0.21921968460083008,1.0211364030838013,-0.0709308534860611,0.3684869706630707,0.8563043475151062,1.6119955778121948,-0.2606140673160553,0.15465381741523743,0.12539352476596832,1.535230040550232,-0.1809297651052475,0.08739897608757019,0.9048048853874207,1.7289263010025024,-0.27180883288383484,0.1418437957763672,0.07416840642690659,1.6458338499069214,-0.2373376190662384,0.0987115427851677,0.8713138699531555,1.742409110069275,-0.3432176113128662,0.2117411196231842,0.1134415715932846,1.6704655885696411,-0.30043262243270874,0.15094691514968872,0.8484525680541992,1.707438349723816,-0.28941118717193604,0.23053403198719025,0.13877204060554504,1.6354526281356812,-0.22596292197704315,0.1573186069726944,0.6206134557723999,1.6704156398773193,-0.08269418776035309,0.00033861937117762864,0.3786162734031677,1.6696704626083374,0.08572559058666229,0.0003690204175654799,0.6169315576553345,2.395662784576416,-0.07586193829774857,0.0008243087795563042,0.36580902338027954,2.3943681716918945,0.15249380469322205,0.0006632409640587866,0.6279309988021851,3.0376203060150146,0.47280606627464294,0.0001377663720631972,0.38203874230384827,3.0300323963165283,0.4891689717769623,0.0001373631675960496,0.6388505101203918,3.1350531578063965,0.5206831097602844,0.00010609566379571334,0.38406628370285034,3.126225709915161,0.5157989263534546,0.00019508838886395097,0.5855115056037903,3.25112247467041,0.24516968429088593,0.00020137836690992117,0.4041407108306885,3.241100788116455,0.13227012753486633,0.00031696559744887054
Straight,0.4997848868370056,0.4356776475906372,-0.6790618896484375,0.9999114871025085,0.5255253314971924,0.36948826909065247,-0.6508601903915405,0.9997915029525757,0.5403510332107544,0.37001529335975647,-0.6503270864486694,0.9997768402099609,0.5571726560592651,0.37095433473587036,-0.6509389281272888,0.9997853636741638,0.4804224967956543,0.3693922162055969,-0.6409363150596619,0.9997833967208862,0.4649636149406433,0.3700094521045685,-0.6414610147476196,0.9997835755348206,0.4526746869087219,0.37112268805503845,-0.641984760761261,0.9997892379760742,0.5797736644744873,0.40728357434272766,-0.41009896993637085,0.9997599720954895,0.43719926476478577,0.41198110580444336,-0.36419767141342163,0.9997135996818542,0.5320261716842651,0.5117442011833191,-0.5851179957389832,0.9998586177825928,0.47448301315307617,0.5153204798698425,-0.5712047815322876,0.9998456239700317,0.6954877376556396,0.8011447191238403,-0.2742972671985626,0.9993940591812134,0.3489655554294586,0.777619481086731,-0.222382590174675,0.999397337436676,0.7894189357757568,1.076858401298523,-0.20076128840446472,0.44275301694869995,0.21959403157234192,1.0211715698242188,-0.07194727659225464,0.3608669340610504,0.8578397035598755,1.6113924980163574,-0.22489610314369202,0.1529792994260788,0.12674465775489807,1.5234925746917725,-0.16097214818000793,0.08449579030275345,0.9068843126296997,1.7252697944641113,-0.23228082060813904,0.14086493849754333,0.07488245517015457,1.6472034454345703,-0.2180308997631073,0.0958840399980545,0.8747156858444214,1.7407631874084473,-0.3094518780708313,0.21111275255680084,0.11520413309335709,1.6729439496994019,-0.2816178500652313,0.14734292030334473,0.851459801197052,1.706164836883545,-0.2563331723213196,0.22902986407279968,0.14024165272712708,1.6371822357177734,-0.20615637302398682,0.1530628800392151,0.6233435869216919,1.671176791191101,-0.08228404819965363,0.00032236322294920683,0.37839940190315247,1.6695326566696167,0.08537802845239639,0.0003503003972582519,0.6167908906936646,2.3961448669433594,-0.05859120935201645,0.000793864019215107,0.3657134175300598,2.3940935134887695,0.13218370079994202,0.0006388162146322429,0.627415657043457,3.0380945205688477,0.5147110223770142,0.0001340279559371993,0.3814718425273895,3.029974937438965,0.4306178689002991,0.00013249952462501824,0.6381434798240662,3.136892795562744,0.566901683807373,0.00010218993702437729,0.38379156589508057,3.1262431144714355,0.4522740840911865,0.00018703618843574077,0.585046648979187,3.2510263919830322,0.28891614079475403,0.00019943572988267988,0.4036916196346283,3.2408642768859863,0.07401446998119354,0.000312916497932747
